Tdh,chamber,trt,CO2L_mean,DIFFP_mean,CO2FLOW_mean,CO2CChamb_mean,DPCChamb_mean,TAIR_mean,AddTime_mean,LCO2slope_mean,CONDH2O_mean,TBox_mean,DoorCnt_mean,CO2C_mean,ROTR_RH_mean,AIRPRESS_mean,DewPntC_mean,ROTR_TA_mean,PAR_mean,WIND_mean,REFCO2_mean,RAIN_mean,Taref_al_mean,RHref_al_mean,Tchilled_SP_mean,Tchilled_mean,DPref_al_mean,Tair_SP_mean,RH_al_mean,DP_al_mean,Tsub_al_mean,RH_SP_mean,Tair_al_mean,kfactor_mean,ChVolume_mean,HWTC_mean,prevDateTime_mean,prevHWTC_mean,prevCWTC_mean,tcycle_mean,fCO2_mean,Href_mean,ICO2_mean,Dref_mean,Ain_mean,Aout_mean,v_mean,F_mean,deltaS_mean,Fwat_mean,Vwat_mean,deltaH2O_mean,FluxH2O_mean,FluxCO2_mean,d18O.corrected_WV,d18O.corrected_WV(AMB),d18O.corrected_Cond,leaftemp,Camp
24/10/2016 17:00,C02,elevated ,417.425,102,337.7824936,417.475,14.075,18.75,15.67975563,1.0430785,0.01236034,26.825,0,408.05,43.6,101.68,6.225,18.475,112.8,2.825,407.75,0,18.37854004,51.91991854,4.328824341,4.274999976,8.326263666,21.39550567,63.56683969,14.52681792,21.43842506,51.91906309,21.40216851,0.79,52800,1618.42504,,1633.683038,417.175,900,5.629708227,1094.649691,0.004387573,1.210954359,7.46941721,7.5085179,0.139938363,0.13596681,0.000785714,0.003589862,0.005335428,-0.000393012,0.013712894,-0.000369694,-12.3247351,-13.35058265,-3.252319643,20.85333333,1
24/10/2016 18:00,C02,elevated ,424.7,101.425,86.16249847,425.1,12.675,16.45,2,1.04051475,0.008389661,24.425,0,412.15,55.07,101.795,7.225,16.15,5.85,1.33,411.575,0,15.9675138,61.29758978,4.565201104,4.549999952,8.573990345,18.98807693,65.1645565,12.70789409,18.99124289,61.25084591,19.05258918,0.79,52800,1435.539759,,1499.755103,422.45,900,1.436041641,1110.367255,0.000569858,1.222370819,7.483770782,7.508020014,0.142484461,0.137505936,0.006940476,0.003644299,0.004726854,-0.001652317,0.007819899,-0.011349144,-12.22615099,-14.09723285,-4.095861078,18.572,1
24/10/2016 19:00,C02,elevated ,435.85,100.9,0,436.525,12,14.275,0,1.03933475,0.005507716,22.275,0,419.8,69.545,101.905,7.975,14.02,0,0,418.9,0,13.86025608,71.21391964,4.796422362,4.662500083,8.794863939,16.88214135,70.23362732,11.81721985,16.85759377,71.12921143,16.94427252,0.79,52800,1354.033478,,1358.617697,433.6,900,0,1126.278329,0,1.232612842,7.495998332,7.512977435,0.146411139,0.140182393,0.007660714,0.00369854,0.004456536,-0.000117791,0.006147921,-0.01388946,-11.42570728,-14.10561589,-3.862986826,16.54766667,1
24/10/2016 20:00,C02,elevated ,447.325,100.45,0,447.675,11.7,12.325,0,1.03819075,0.003138117,20.45,0,423.325,81.77,102,8.275,12.155,0,0,423.6,0,11.98017406,78.21686459,4.41215688,4.400000095,8.410075307,14.99437273,76.57757282,11.25735819,14.99072409,78.14042664,14.99258041,0.79,52800,1304.243212,,1317.700846,445.625,900,0,1094.722533,0,1.242046728,7.506930323,7.522550778,0.150341501,0.141961687,0.005369048,0.003596814,0.004294156,-0.000345551,0.003489908,-0.013748861,-10.9734,-13.39336556,-3.632439286,14.7195,1
24/10/2016 21:00,C02,elevated ,455.65,99.85,0,455.925,11,10.975,0,1.0356955,0.002497685,19.05,0,429.5,153.87,102,8.3,10.775,0,0,428.6,0,10.66533506,84.68907928,4.320452213,4.125,8.317816377,13.66950023,78.98821068,10.43087602,13.66376424,84.66466045,13.64439118,0.79,52800,1232.979848,,1252.110903,453.85,900,0,1086.51363,0,1.247842115,7.501686062,7.512590264,0.152909123,0.143537005,0.005434524,0.003567366,0.004054161,-0.000491227,0.002493253,-0.014806641,-10.90065033,-12.38117219,-3.464059193,13.44633333,1
24/10/2016 22:00,C02,elevated ,460.425,98.775,0,460.625,10.4,11.1,0,1.03520225,0.002177469,18.025,0,441.25,155.99,102,8.225,10.87,0,0,439.475,0,10.61463094,85.14026546,4.346076846,4.037500054,8.346904278,13.61088228,77.70260429,10.11002576,13.61085856,85.17151451,13.57141984,0.79,52800,1207.061644,,1209.665207,459.45,900,0,1088.59773,0,1.248054616,7.461888907,7.470659621,0.153623032,0.146394998,0.003077381,0.003555218,0.003946768,-6.69E-05,0.002502167,-0.010305415,-11.03203179,-11.94707285,-3.549504192,13.407,1
24/10/2016 23:00,C02,elevated ,468.125,98.4,0,469.15,9.95,10.125,0,1.035092,0.001408951,17.6,0,452.075,156.095,102,8.425,9.965,0,0,448.25,0,9.836945653,88.660779,4.175301552,4.037499964,8.176306486,12.84549284,78.86705112,9.669353724,12.84021795,88.6553421,12.88531482,0.79,52800,1171.571545,,1190.03706,465.925,900,0,1076.06275,0,1.251548875,7.457783224,7.464847183,0.156346139,0.14924022,0.008446429,0.003512325,0.00382768,-0.000474138,0.001250168,-0.015552348,-10.87783311,-11.96623444,,12.5655,1
25/10/2016 0:00,C02,elevated ,477.95,97.925,0,478.25,9.3,9.45,0,1.033163,0.001472994,16.925,0,467.35,156.135,101.96,8.25,9.265,0,0,468.25,0,9.087273836,91.18647957,3.821421504,3.75000006,7.818443298,12.08887887,79.4063797,8.959022045,12.09529936,91.20643234,12.08844554,0.79,52800,1119.408737,,1127.628885,476.5,900,0,1052.544617,0,1.254487909,7.447854871,7.45279367,0.159121046,0.155691529,0.004583333,0.003432311,0.003652793,-0.000211255,0.001482221,-0.00801285,-11.21330331,-11.54712318,-3.580465214,11.81683333,1
25/10/2016 1:00,C02,elevated ,504.05,97.825,179.4875031,505.825,8.575,8.45,32.76478034,1.03529775,0.001152778,16.275,0,499.35,156.22,101.9,8.075,8.33,0,0,499.375,0,8.06473726,93.3668642,3.079794705,3.462500066,7.079691291,11.06605279,80.56546021,8.107670546,11.06449533,93.35410404,11.01357472,0.79,52800,1057.83011,,1070.614981,498.775,900,2.991458384,1005.499948,0.009711578,1.258527303,7.45473238,7.458601319,0.16842438,0.166194723,0.018464286,0.003283917,0.003456637,-0.000328598,0.0009969,-0.010982364,-11.40205166,-11.10264503,,10.77316667,1
25/10/2016 2:00,C02,elevated ,519.825,97.4,0,521.1,8,7.65,0,1.033141,0.001424961,15.6,0,513.75,156.29,101.9,7.95,7.525,0,0,509.95,0,7.329494715,94.11572933,2.357807875,2.400000036,6.358247936,10.32707834,81.01327896,7.477769732,10.38202357,94.11284542,10.31893396,0.79,52800,1015.630854,,1024.354101,517.275,900,0,964.0136831,0,1.262023103,7.447692097,7.451503084,0.17334568,0.169550146,0.009897817,0.003145451,0.003315584,-0.000201626,0.001393469,-0.013693351,-11.41773775,-10.79419669,,10.05383333,1
25/10/2016 3:00,C02,elevated ,531.35,97.05,0,531.65,7.525,7.225,0,1.03251875,0.001152778,14.925,0,523.75,156.325,101.9,7.3,7.05,0,0.225,522.875,0,6.784156263,94.66122341,1.784710035,1.700000018,5.789199591,9.770883799,81.3261137,6.891398728,9.765419483,94.66159725,9.715137362,0.79,52800,979.1887844,,992.4254084,529.6,900,0,934.0893917,0,1.264624498,7.44113276,7.444458284,0.17668926,0.173694672,0.005369048,0.003045116,0.003193577,-0.00034021,0.000961029,-0.008363635,-11.25762914,-10.6701404,,9.533333333,1
25/10/2016 4:00,C02,elevated ,534.425,96.65,0,534.9,7,6.6,0,1.031856,0.000896605,14.275,0,517,156.375,101.9,6.875,6.395,0,0,514.925,0,6.202792585,95.03593922,1.211019993,1.187500015,5.099236071,9.187585115,81.71462154,6.327420413,9.175468802,95.05933857,9.178497195,0.79,52800,949.0706713,,956.4485484,533.725,900,0,901.1047325,0,1.26741439,7.433056721,7.436589126,0.177582027,0.170869246,0.003077381,0.002934341,0.003092038,-0.000189627,0.000864674,-0.009790162,-11.14277881,-10.63781391,,8.8905,1
25/10/2016 5:00,C02,elevated ,531.7,96,0,527.875,6.85,6.3,0,1.02901825,0.000832562,13.825,0,499.65,156.38,101.93,6.625,6.205,44.05,0,503.775,0,5.858471513,95.74554348,1.078464985,1.025000021,4.773119092,8.860360503,82.51786137,6.191744685,8.916937351,95.71533489,8.926711679,0.79,52800,942.2246115,,931.7077395,534.325,900,0,886.4049203,0,1.269422796,7.413464498,7.417561051,0.174803303,0.166731163,-0.016892857,0.002878084,0.003060965,0.000270253,0.001285697,0.008820717,-10.43529788,-11.19898013,-1.680653898,9.077666667,1
25/10/2016 6:00,C02,elevated ,485.75,95.475,262.6349945,483.225,10.325,8.95,395.6222105,1.02413875,0.005443673,16.375,0,482.625,156.175,101.99,7.825,8.635,106.2,0,483.8,0,8.331883013,96.02828693,3.797195911,3.962500021,7.806551993,11.31594014,86.57450771,10.13850534,11.30374885,96.06210709,12.1019783,0.79,52800,1223.80372,,1136.225872,491.75,900,4.377249908,1055.229066,0.114550658,1.258233466,7.365082336,7.377402678,0.15914919,0.159072376,-0.022327381,0.003401802,0.003951817,0.002249044,0.008242733,0.136801225,-8.81095894,-11.22132252,,14.08033333,1
25/10/2016 7:00,C02,elevated ,460.1,98.85,337.3699951,457.675,13.3,12.675,597.7639704,1.0280015,0.019405093,27.425,0,452.675,111.915,102,9.325,12.53,547.65,0.03,454.425,0,12.19844639,86.09037495,6.061027944,6.31250006,10.07757831,15.18994188,86.35292721,13.06262219,15.02904892,86.27311707,15.12715077,0.79,52800,1484.290533,,1422.49841,465.9,900,5.622833252,1220.227963,0.166553434,1.240526363,7.445649396,7.465228049,0.152513446,0.151035778,-0.021541667,0.003976435,0.004850482,0.001586632,0.021865772,0.186617433,-8.364262252,-11.29888212,,17.16983333,1
25/10/2016 8:00,C02,elevated ,432.75,101.575,319.1700058,432.425,14,15.975,701.2103052,1.035456,0.024592593,33.625,0,433.325,70.57,102,10,15.845,1164.45,0.21,434.2,0,15.54159045,72.87231445,6.77087903,6.725000143,10.78932536,18.53055525,75.26427078,13.99808145,18.39463329,72.91431904,18.25164843,0.79,52800,1573.630001,,1570.161522,437.125,900,5.319500097,1283.441261,0.184972298,1.225865537,7.504707616,7.526393245,0.145292299,0.145468651,-0.012309524,0.004215639,0.005183747,8.91E-05,0.025649762,0.197458174,-9.737980132,-10.33521391,,20.5615,1
25/10/2016 9:00,C02,elevated ,424.075,104.225,310.3150024,424.175,14.575,19.425,689.8014097,1.0408815,0.025168982,37.175,0,423.325,51.78,101.95,10.1,19.185,1367.7,0.595,425.075,0,18.94511938,61.10844707,7.412766814,7.587500155,11.39493883,21.92791104,63.48912334,14.7834872,22.06493187,61.44898891,21.77172303,0.79,52800,1651.611751,,1634.805038,426.525,900,5.171916707,1334.597896,0.177029671,1.210744533,7.556338774,7.580229399,0.143537552,0.143389284,-0.006154762,0.004415687,0.005482233,0.000431533,0.026667061,0.183036165,-10.88809669,-10.01445232,-0.705256071,23.549,1
25/10/2016 10:00,C02,elevated ,409.2,106.65,305.590004,408.025,13.875,22,579.7684841,1.041341,0.02254321,38.975,0,405.1,37.325,101.85,7.625,21.46,1710.45,0.955,406,0,21.40244985,46.77951097,5.630812943,5.425000072,9.623212337,24.39100218,51.88181019,14.16500008,25.07587314,46.88596725,24.3718574,0.79,52800,1581.572327,,1595.241955,411.55,900,5.093166733,1190.838918,0.14647301,1.200091854,7.606137019,7.635777649,0.139088629,0.13786135,-0.009232143,0.003970123,0.005293366,-0.000351536,0.023514917,0.154477873,-11.97709536,-10.26790397,-1.268268929,25.82683333,1
25/10/2016 11:00,C02,elevated ,404.6,107.075,302.7200012,404.8,15.125,24.225,540.8285856,1.042003,0.023375772,38.45,0,401.9,32.805,101.73,7.35,23.6,1823.15,1.115,401.9,0,23.40501547,42.62564087,5.938063383,5.862500131,10.07369339,26.38683152,50.71059418,15.55041683,26.43686771,42.69277096,26.25039339,0.79,52800,1729.864496,,1679.366851,404.5,900,5.045333354,1225.428544,0.135340412,1.190419816,7.591529773,7.629820489,0.137881586,0.136207042,0.000785714,0.004082544,0.00579195,0.001300011,0.02638519,0.132880154,-11.24902517,-11.3568649,-2.71207369,27.62066667,1
25/10/2016 12:00,C02,elevated ,404.35,104.75,303.6300049,403.925,16.325,25.225,505.4905062,1.03995375,0.025168982,37.35,0,400.4,26.965,101.625,6.55,24.915,1790.65,1.195,400.4,0,24.91046453,36.35633659,5.129166126,5.225000024,8.974647284,27.90824556,49.75110674,16.80149794,27.84048939,36.33207226,28.02947855,0.79,52800,1882.65635,,1853.438297,403.925,900,5.060500081,1143.916199,0.126885742,1.183535017,7.484669968,7.540098363,0.135965678,0.133788476,0,0.003761388,0.00623587,0.000752658,0.028396122,0.124708539,-10.48865695,-11.38480927,,29.38116667,1
25/10/2016 13:00,C02,elevated ,406.95,104.1,304.75,407.45,15.55,26.975,464.2364674,1.039888,0.026898149,36.825,0,400.1,24.055,101.5,6.075,26.455,1629.7,1.395,399.8,0,26.30334187,33.45956898,4.992351115,4.9375,9.045706749,29.27696705,44.75745058,16.21051669,29.37667131,33.61057377,29.17621851,0.79,52800,1810.146899,,1840.604566,406.575,900,5.079166667,1144.560894,0.116955688,1.176568582,7.439477644,7.489149054,0.136225328,0.132781404,0.002291667,0.003745099,0.005962573,-0.000785849,0.028329773,0.111220097,-13.13206901,-11.45661894,,30.9345,1
25/10/2016 14:00,C02,elevated ,404.25,103.775,306.1675034,404.825,15.825,27.725,401.6139079,1.0380325,0.024400464,36.85,1.75,400.1,23.78,101.395,6.45,27.345,1365.65,1.16,399.8,0,27.29375482,32.53102899,5.465737998,5.56250006,9.462551355,30.30015016,43.63813257,16.79652762,30.11463189,32.3508563,30.19359231,0.79,52800,1871.820628,,1827.64015,405.1,900,5.102791723,1179.360094,0.101671168,1.171316857,7.412253979,7.463825319,0.134890633,0.132295295,-0.000720238,0.003848962,0.006151254,0.001141319,0.027844075,0.099796068,-9.373692053,-11.39339603,-4.060610714,32.08,1
24/10/2016 13:00,C03,ambient,403.875,114.05,255.0250015,404.8,11.825,22.975,601.2630057,0.52861255,0.024583333,32.775,0,403.35,31.185,101.68,5.85,22.68,1625.5,1.745,403.65,0,22.64052963,41.59258699,4.943671227,4.900000215,8.963595867,22.63591862,50.718894,11.95199752,24.90380669,41.6352849,22.43054581,0.85,52800,1375.864798,,1383.123608,403.35,900,4.250416692,1142.5773,0.126763973,1.193275035,8.437457214,8.457081255,0.152831337,0.152043591,0.003797619,0.004232635,0.005108708,-0.000187012,0.025272394,0.122178608,-12.33315894,-12.58290861,-4.881812143,23.77816667,1
24/10/2016 14:00,C03,ambient,408.325,113.575,256.375,411.575,11.075,23.075,502.2310359,0.537846475,0.019351852,32.05,0,402.8,29.51,101.6,5.525,22.7,1365.15,1.025,403.075,0,22.75910544,38.8494978,4.100782454,4.175000072,8.032695532,22.75655055,48.06030226,11.20182776,23.1891458,38.84637356,22.52465391,0.85,52800,1310.941623,,1314.092842,409.225,900,4.272916667,1075.179976,0.106311232,1.192155575,8.413823511,8.433601971,0.154955867,0.151402075,0.006154762,0.00397497,0.004857937,-8.12E-05,0.020153587,0.096602678,-12.06714967,-13.13103258,,23.20633333,1
24/10/2016 15:00,C03,ambient,415.05,113.1,262.277504,413.65,13.4,23.2,109.4653078,0.5322993,0.006157407,29.35,0,403.625,28.585,101.585,5.2,22.86,1005.95,1.72,403.35,0,22.75506425,38.11739159,3.79140842,3.700000018,7.718929172,22.75141287,54.58686304,13.26975977,22.83864951,38.12988853,22.75247431,0.85,52800,1509.54123,,1436.094773,412.75,900,4.371291733,1054.437477,0.023769387,1.19208632,8.395326286,8.433506164,0.155737646,0.151172025,0.002357143,0.0038903,0.005594759,0.001893533,0.0097554,0.016846624,-10.02882318,-13.27287285,-4.427667857,22.25366667,1
24/10/2016 16:00,C03,ambient,414.525,113.25,197.8150024,411.25,14.9,21.7,51.44475448,0.52755995,0.003101852,26.9,0,404.5,32.27,101.595,5.2,21.52,582.55,2.385,404.525,0,21.44794297,41.3004446,3.733856201,3.587500036,7.699335933,21.47540855,63.59470606,14.44961107,21.4415319,41.27161741,21.49754238,0.85,52800,1627.168844,,1633.442447,413.025,900,3.296916707,1052.419828,0.011245775,1.197516759,8.419940126,8.46834176,0.155472484,0.152058481,-0.00464881,0.003893988,0.006054775,-0.0001617,0.005100939,0.012480581,-8.368996689,-13.27180781,-4.281890265,21.1925,1
24/10/2016 17:00,C03,ambient,421.75,113.95,128.972496,420.975,13.45,18.7,31.68923748,0.5252674,0.002361111,24.5,0,408.05,43.6,101.68,6.225,18.475,112.8,2.825,407.75,0,18.31843758,51.98011208,4.296826541,4.287500024,8.275697947,18.33089948,69.73557758,12.89692545,18.41150284,51.95952034,18.34130144,0.85,52800,1470.118461,,1516.62086,419.8,900,2.149541601,1091.67555,0.006912195,1.211217616,8.495308665,8.527387158,0.160259075,0.1546417,0.003077381,0.004071884,0.005503959,-0.001197776,0.002595411,-0.001782561,-8.665403974,-13.35058265,-3.592635714,18.02366667,1
24/10/2016 18:00,C03,ambient,422.05,114.05,199.5124969,427.175,11.475,16.325,16.52576458,0.5321058,0.001898148,22.075,0,412.15,55.07,101.795,7.225,16.15,5.85,1.33,411.575,0,15.91238761,61.77964401,4.626119554,4.524999976,8.636072397,15.92584562,71.57276344,11.01207793,15.88044989,61.69008255,15.92959404,0.85,52800,1295.118302,,1335.640598,424.225,900,3.325208282,1115.173933,0.003638777,1.222581712,8.539518706,8.554807704,0.16314321,0.15690449,0.00772619,0.004176397,0.004858941,-0.001042589,0.001538104,-0.010326133,-9.855602649,-14.09723285,-3.225832143,15.64816667,1
24/10/2016 19:00,C03,ambient,435.55,114.125,0,434.175,9.9,14.225,0,0.52874345,0.001574074,19.775,0,419.8,69.545,101.905,7.975,14.02,0,0,418.9,0,13.81284344,71.46504879,4.81105423,4.625000119,8.814084411,13.82346463,73.41149426,9.472085238,13.90898621,71.42548275,13.93282771,0.85,52800,1167.637143,,1193.633727,432.725,900,0,1126.710263,0,1.232814998,8.578338499,8.581821868,0.166340777,0.160424567,0.003797619,0.004234188,0.004389695,-0.00066816,0.001061422,-0.009713829,-10.53880662,-14.10561589,-3.794670852,13.72466667,1
24/10/2016 20:00,C03,ambient,438.525,114.5,0,438.3,7.9,12.325,0,0.528466525,0.001203704,17.675,0,423.325,81.77,102,8.275,12.155,0,0,423.6,0,11.96851158,78.31363297,4.413711965,4.400000095,8.413143754,11.97538412,73.71669388,7.4403072,12.30034244,78.34429359,11.91585112,0.85,52800,1027.716111,,1056.207012,438,900,0,1095.214204,0,1.242095444,8.623655707,8.61789165,0.168625945,0.163079616,0.000785714,0.004133732,0.003876408,-0.000731559,0.000214821,-0.006332043,-12.35354967,-13.39336556,-3.448315476,11.8295,1
24/10/2016 21:00,C03,ambient,442.9,114.2,128.9374962,444.725,6.825,10.95,8.27824384,0.5307277,0.000972222,15.95,0,429.5,153.87,102,8.3,10.775,0,0,428.6,0,10.63175106,84.6989069,4.289291799,4.100000024,8.287042141,10.64126039,74.69735813,6.30620575,11.19565725,84.6897974,10.66319132,0.85,52800,958.3847491,,978.4026076,442.675,900,2.14895827,1084.20199,0.00174966,1.248000729,8.632443634,8.621695402,0.171172932,0.165172814,0.005369048,0.004096345,0.003616514,-0.000513997,-2.16E-05,-0.009619506,-12.88795907,-12.38117219,-3.369510714,10.56783333,1
24/10/2016 22:00,C03,ambient,449,113.5,128.9350014,449.45,7.175,11.075,11.16275162,0.531140325,0.000925926,14.825,0,441.25,155.99,102,8.225,10.87,0,0,439.475,0,10.61624956,85.07558441,4.337434769,4.050000072,8.337431788,10.61728299,76.8504591,6.667829931,10.98941505,85.07416439,10.56096864,0.85,52800,979.2161293,,963.5142058,447.675,900,2.14891669,1087.882047,0.002388795,1.248050849,8.606240654,8.59698239,0.172495627,0.16884742,0.00464881,0.004097754,0.003684438,0.000403177,0.000915788,-0.005908221,-12.08212053,-11.94707285,-3.217083333,10.5465,1
24/10/2016 23:00,C03,ambient,457.675,113.125,189.0800056,457.975,7.875,10.075,9.3125,0.530550625,0.000833333,14.325,0,452.075,156.095,102,8.425,9.965,0,0,448.25,0,9.794823527,88.85023975,4.16398865,4.0625,8.165315747,9.800128818,82.24260426,7.159309804,10.31453276,88.83908272,9.982877731,0.85,52800,1007.654171,,1007.805927,455.925,900,3.151333427,1075.331958,0.001966321,1.251738516,8.604287282,8.598521612,0.175799839,0.172182495,0.005369048,0.004049554,0.003792158,-3.90E-06,0.000572041,-0.007020071,-11.51239868,-11.96623444,,9.847,1
25/10/2016 0:00,C03,ambient,477.9,112.725,127.4899979,479.1,8.15,9.425,47.13677406,0.529570525,0.001018519,13.65,0,467.35,156.135,101.96,8.25,9.265,0,0,468.25,0,9.065702081,91.12491608,3.803865552,3.75000006,7.789005995,9.066333175,88.162714,7.21963203,9.582823515,91.13357258,8.991476417,0.85,52800,1011.060029,,1014.568809,473.825,900,2.124833298,1050.288723,0.009930554,1.254594347,8.598074418,8.594733512,0.183827937,0.179735162,0.013815476,0.003953895,0.003804747,-9.03E-05,0.000779081,-0.007977697,-13.0507245,-11.54712318,-3.535682581,8.953,1
25/10/2016 1:00,C03,ambient,506.25,112.525,126.5625,508.75,6.875,8.425,56.67573708,0.53076325,0.001157407,12.925,0,499.35,156.22,101.9,8.075,8.33,0,0,499.375,0,8.067562401,93.30217171,3.073369086,3.412500083,7.075153232,8.065371573,87.29541683,5.837965369,8.808564901,93.31730461,7.946988702,0.85,52800,932.7154641,,948.8902999,501.7,900,2.109375,1005.002628,0.011868862,1.258516992,8.602427675,8.596269665,0.195238478,0.191780259,0.018464286,0.003787621,0.003512709,-0.000415728,0.000466768,-0.010053643,-13.25424384,-11.10264503,,7.94745,1
25/10/2016 2:00,C03,ambient,519.55,111.9,251.6150055,521.4,6.2,7.6,20.43224037,0.530275025,0.001195743,12.1,0,513.75,156.29,101.9,7.95,7.525,0,0,509.95,0,7.319354653,94.01420879,2.332256496,2.387500048,6.328355134,7.323627472,87.1733427,5.022215307,8.090535223,94.01928711,7.343866944,0.85,52800,893.8888345,,906.2699083,517.275,900,4.193583425,962.3091563,0.004616044,1.262076861,8.589263163,8.583445653,0.199793982,0.195539641,0.010737799,0.003621165,0.003361455,-0.000316675,0.000619358,-0.010376095,-12.97617417,-10.79419669,,7.3461,1
25/10/2016 3:00,C03,ambient,532.225,111.675,186.8574982,533.125,5.3,7.275,14.34700656,0.53046605,0.001342593,11.35,0,523.75,156.325,101.9,7.3,7.05,0,0.225,522.875,0,6.818710446,94.66544628,1.835643604,1.700000018,5.83446312,6.804549098,85.97033691,4.011178493,7.706289947,94.63989449,6.786614299,0.85,52800,848.4370458,,858.7549929,530.5,900,3.114291636,936.3307926,0.00300296,1.264457675,8.587885039,8.580415478,0.204216157,0.200464356,0.006875,0.003522831,0.003189368,-0.000265193,0.000743937,-0.007623842,-12.5973755,-10.6701404,,6.807916667,1
25/10/2016 4:00,C03,ambient,535.375,111.225,63.83750153,535.2,4.425,6.475,1,0.530597025,0.001296296,10.7,0,517,156.375,101.9,6.875,6.395,0,0,514.925,0,6.209938526,94.90940189,1.193093255,1.187500015,5.089826286,6.220848441,85.21776009,2.656921715,6.883859336,94.92212582,6.123467386,0.85,52800,803.6820444,,818.2106877,535.475,900,1.063958359,900.3128521,0.000211103,1.267385418,8.579328109,8.571128727,0.204788611,0.197218623,-0.000720238,0.003383929,0.003017886,-0.000373417,0.000556835,-0.006638648,-12.72018901,-10.63781391,,6.093,1
25/10/2016 5:00,C03,ambient,530.05,110.35,0,528.425,3.775,6.25,0,0.53073525,0.001157407,10.075,0,499.65,156.38,101.93,6.625,6.205,44.05,0,503.775,0,5.881942868,95.71763039,1.090355814,1.025000021,4.794551551,5.871735275,83.32245541,1.76087597,6.827741742,95.71657562,5.938016236,0.85,52800,775.5246116,,779.0560935,532.85,900,0,887.5837529,0,1.269310433,8.551580914,8.542109238,0.201515135,0.192328767,-0.011589286,0.003324313,0.00290147,-9.06E-05,0.000643915,0.002402918,-12.21903854,-11.19898013,-2.836783333,6.182966667,1
25/10/2016 6:00,C03,ambient,496.425,109.425,57.57500076,491.75,5.725,9.025,2.984740078,0.5302558,0.001018519,10.5,0,482.625,156.175,101.99,7.825,8.635,106.2,0,483.8,0,8.418112278,95.92941666,3.872073829,4.012500092,7.875783563,8.390618503,80.54363346,4.821474165,8.774034321,96.03158665,8.502527654,0.85,52800,897.7549934,,830.5524949,503.475,900,0.959583346,1060.331107,0.000568275,1.257824513,8.482474335,8.468830684,0.185926606,0.183210441,-0.030708333,0.003936359,0.003327268,0.001725605,0.002135032,0.028560444,-10.26425404,-11.22132252,,9.7316,1
25/10/2016 7:00,C03,ambient,460.225,109.375,252.767498,456.2,11.25,12.75,474.045748,0.525886275,0.011203704,14.175,0,452.675,111.915,102,9.325,12.53,547.65,0.03,454.425,0,12.25913739,85.94847298,6.101292908,6.325000107,10.1171453,12.24501979,85.60687065,10.51715577,12.7456193,86.09920788,12.63486564,0.85,52800,1251.113102,,1187.940575,462.975,900,4.212791634,1223.262125,0.099085322,1.240248296,8.426161983,8.428492265,0.171654314,0.170939625,-0.017744048,0.004511302,0.004615333,0.001622077,0.012929811,0.11611468,-9.933083444,-11.29888212,,15.957,1
25/10/2016 8:00,C03,ambient,436.175,111.125,259.1800003,434.75,11.35,16.1,592.2069874,0.5246582,0.012824074,22.2,0,433.325,70.57,102,10,15.845,1164.45,0.21,434.2,0,15.57001519,72.66904926,6.776914239,6.725000083,10.78486907,15.5584594,74.24504662,11.03776717,16.4531008,72.800457,15.45283103,0.85,52800,1299.412195,,1288.842391,439.15,900,4.319666672,1282.322573,0.126915759,1.225750367,8.445337728,8.446772522,0.163936882,0.163702372,-0.01152381,0.004739852,0.004803905,0.0002714,0.013159528,0.138205058,-11.30003046,-10.33521391,,18.729,1
25/10/2016 9:00,C03,ambient,425.75,111.975,259.9899979,424.825,11.975,19.5,627.3763428,0.5221322,0.010509259,29.525,0,423.325,51.78,101.95,10.1,19.185,1367.7,0.595,425.075,0,18.95415378,60.74395275,7.347246706,7.512500107,11.30073798,18.95192075,62.94678926,11.79181409,20.59666228,61.02305126,18.77001047,0.85,52800,1360.106176,,1353.84097,427.45,900,4.333166631,1327.300885,0.134881901,1.21073879,8.426995876,8.42974322,0.159873297,0.159916662,-0.006875,0.00489789,0.005020539,0.000160808,0.010792717,0.141800267,-11.99328874,-10.01445232,-2.634445238,21.39216667,1
25/10/2016 10:00,C03,ambient,408.875,111.825,257.0749931,410.7,10.8,22.125,593.6492534,0.525834875,0.01087963,34.325,0,405.1,37.325,101.85,7.625,21.46,1710.45,0.955,406,0,21.46100593,46.59295368,5.63831389,5.450000048,9.631587148,21.44664431,50.93325567,10.92872167,24.02465892,46.73577166,21.34333444,0.85,52800,1292.576309,,1300.478053,413.65,900,4.284583219,1190.154542,0.126194239,1.199856809,8.379187383,8.387719427,0.15378908,0.151874543,-0.00772619,0.004371233,0.004752128,-0.00020305,0.011057475,0.132005892,-13.27010199,-10.26790397,-2.266186369,23.389,1
25/10/2016 11:00,C03,ambient,404.125,111.8,254.7299995,400.4,12.625,24.1,551.2747269,0.521443025,0.01837963,36.325,0,401.9,32.805,101.73,7.35,23.6,1823.15,1.115,401.9,0,23.48122811,42.43050766,5.989744306,5.900000095,10.08586264,23.45351195,50.49912548,12.72844136,26.22874808,42.48121071,23.38668442,0.85,52800,1452.17793,,1401.613805,401.575,900,4.245499992,1225.315163,0.116092207,1.19011431,8.345302341,8.364182431,0.149509761,0.149731249,-0.003077381,0.00448742,0.005330281,0.001301736,0.020524226,0.119391075,-12.31821722,-11.3568649,-3.641694286,24.91383333,1
